st_teff,st_logg,st_rad,st_dist,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,Rp_Rs
6422.0,4.249,1.295,0,3.635723653,2.1862,80.0,1.23,1126.72,1478.0,0.677
5959.0,4.546,0.859,0,369.181947,3.239,913.0,2.6,0.85,245.0,0.021
5649.0,4.633,0.705,0,45.3968385,4.477,1355.2,21.23,8.62,437.0,1.235
5940.0,4.3,1.191,0,15.160166,5.856,307.9,2.09,107.59,821.0,0.228
6338.0,4.418,1.091,0,2.63009438,11.226,388.9,25.55,1135.97,1480.0,1.195
6347.0,4.464,0.996,0,9.40527028,2.076,470.9,25.39,182.72,938.0,1.212
6470.0,4.301,1.324,0,4.15713766,1.808,77.0,1.17,908.82,1401.0,0.121
6184.0,4.151,1.579,0,3.2136904,2.205,55.8,1.22,1515.7,1591.0,0.57
5910.0,4.578,0.796,0,2.87066026,1.541,450.8,1.72,484.17,1196.0,0.286
4769.0,4.673,0.578,0,0.991105114,2.2137,286390.0,36.87,589.31,1257.0,0.623
4594.0,4.58,0.743,0,12.425580393,57.2012,1131.0,21.34,23.83,563.0,1.222
6014.0,4.362,1.115,0,138.944022,10.611,530.2,2.57,5.13,384.0,0.195
5645.0,4.569,0.817,0,12.4260454,27.7691,582.1,2.64,58.88,706.0,0.967
5645.0,4.569,0.817,0,12.4260002,30.1966,468.6,2.39,58.88,706.0,0.971
5607.0,4.381,0.948,0,1.50650136,3.1126,66.9,0.8,1403.44,1562.0,0.556
6469.0,4.385,1.193,0,0.968026356,0.7143,212.7,1.78,5205.91,2167.0,0.055
5500.0,3.491,3.899,0,1.179969562,1.9745,1109.3,120.02,18136.88,2960.0,1.244
6058.0,4.54,0.867,0,10.10176739,2.1267,601.7,26.09,111.86,829.0,1.251
6323.0,4.418,1.093,0,10.57910009,1.4553,329.3,2.03,175.79,929.0,0.404
5897.0,4.25,1.259,0,1.480283464,2.486,60.5,0.97,2597.27,1822.0,0.058
5468.0,4.505,0.88,0,15.420409367,2.3707,14759.0,16.62,45.03,661.0,0.955
5500.0,4.416,0.928,0,9.97682072,3.4873,966.8,2.85,97.85,802.0,0.022
4796.0,4.656,0.598,0,61.4913415,9.627,3692.4,4.57,2.58,323.0,0.92
5783.0,4.418,0.962,0,5.0263815,4.384,77.2,0.84,305.12,1065.0,0.185
5283.0,4.594,0.695,0,16.00351679,4.001,668.3,18.01,27.83,586.0,1.209
6689.0,3.594,3.381,0,1.86390886,4.414,176.1,77.99,16718.87,2902.0,1.2
5751.0,4.577,0.774,0,2.03743942,3.103,112.5,0.82,673.94,1299.0,0.102
6372.0,4.375,1.112,0,332.74984,14.77,518.1,2.55,1.97,302.0,0.1296
5516.0,4.466,0.872,0,2.4681015,2.83,172.8,1.22,564.74,1244.0,0.689
5914.0,4.563,0.828,0,215.15218,19.97,264.2,1.36,1.61,287.0,0.2999
5058.0,4.61,0.739,0,3.17275711,5.404,313.2,1.27,206.07,966.0,0.03
5343.0,3.764,2.506,0,6.68231249,3.251,48.7,2.09,784.74,1350.0,0.892
6355.0,4.418,1.09,0,0.73619448,1.1148,247.3,1.84,6218.56,2268.0,0.689
3995.0,4.694,0.555,0,10.18670759,7.498,261.2,0.95,12.29,477.0,0.677
6074.0,4.466,0.965,0,365.994154,13.071,698.5,2.87,1.14,263.0,0.8353
5997.0,4.483,0.993,0,0.54028956,3.619,293.5,21.45,6356.72,2279.0,1.181
6067.0,4.433,0.997,0,2.49047468,2.2003,222.2,1.53,940.43,1413.0,0.522
6038.0,4.34,0.971,0,2.17257963,1.5794,335.5,13.55,1254.52,1518.0,1.107
5959.0,3.829,2.382,0,3.307669761,1.672,243.1,3.87,2710.89,1840.0,0.602
5716.0,3.963,1.76,0,3.183961388,3.7875,39268.0,37.22,1608.01,1615.0,0.677
6031.0,4.476,0.966,0,48.507991,8.984,288.9,2.06,16.08,511.0,0.944
6174.0,4.455,1.026,0,0.759766456,5.323,480.5,29.02,4850.1,2128.0,1.238
5833.0,4.333,1.192,0,1.219034472,2.151,6923.8,9.82,2734.97,1845.0,0.075
6484.0,4.36,1.093,0,7.37339245,2.883,125.0,13.73,344.18,1098.0,1.104
6214.0,4.391,1.061,0,4.70847097,6.0503,32622.0,19.58,493.0,1202.0,0.418
6426.0,4.013,1.775,0,2.404556949,7.4918,408.7,4.69,3474.41,1958.0,0.97
5828.0,4.462,1.028,0,66.119119,3.086,862.0,3.0,9.89,452.0,0.256
5472.0,4.573,0.742,0,0.982090079,1.44892,5396.7,29.95,1426.18,1568.0,1.278
4491.0,4.58,0.711,0,2.972047661,1.198,5945.0,24.74,142.01,881.0,1.207
5080.0,4.538,0.793,0,2.237180102,1.4734,493.8,1.75,390.02,1134.0,0.374
5553.0,4.577,0.806,0,0.93374232,6.552,351.4,18.29,1706.25,1638.0,1.188
5529.0,4.471,0.936,0,0.495434094,1.2496,287.9,1.57,5088.43,2151.0,0.009
6541.0,3.778,2.43,0,8.48031302,5.988,107.0,2.74,1229.56,1510.0,0.765
3993.0,4.696,0.554,0,0.66682654,0.7847,511.6,1.49,461.55,1183.0,0.856
6168.0,4.482,0.911,0,0.882131829,6.8106,3620.9,8.13,3510.31,1963.0,0.968
3898.0,4.735,0.53,0,0.489682339,1.7495,431670.0,37.47,580.4,1251.0,0.441
4386.0,4.629,0.63,0,364.751562,13.057,1481.5,2.89,0.18,166.0,0.875
5681.0,4.551,0.859,0,2.189098506,5.1498,2533.7,29.7,651.22,1288.0,1.258
5989.0,4.5,0.908,0,0.7088055,3.6789,17575.0,41.08,4055.22,2035.0,1.238
5081.0,3.484,3.365,0,88.821421,9.35,393.7,234.99,38.13,634.0,1.6227
5069.0,4.53,0.818,0,1.507761203,3.096,2773.7,31.77,675.11,1301.0,1.292
6065.0,4.454,0.896,0,1.506019633,2.408,136.9,1.08,1660.03,1628.0,0.528
5171.0,4.576,0.76,0,0.572513875,2.353,49.3,0.52,2365.45,1779.0,0.04
5437.0,4.554,0.783,0,35.14578122,2.253,6789.4,32.5,12.6,480.0,1.276
6120.0,4.395,1.054,0,3.690317047,1.3784,465.5,20.23,634.09,1280.0,1.151
5327.0,4.581,0.8,0,105.9566815,6.9988,2286.4,3.79,2.59,324.0,0.322
5668.0,4.472,0.916,0,2.95600563,2.6717,76.1,0.81,509.55,1211.0,0.408
6065.0,3.888,1.891,0,11.805707539,2.0494,2052.1,18.48,417.85,1153.0,1.015
6029.0,4.127,1.494,0,25.3710555,3.739,78.6,1.43,87.17,779.0,0.742
6823.0,4.04,2.037,0,1.38680229,1.7065,242.3,29.33,9703.01,2530.0,1.115
3837.0,0.829,80.307,0,8.58966893,6.962,429.6,155.18,136317.25,4900.0,0.012
5869.0,4.513,0.942,0,4.468456599,1.4195,906.7,24.81,321.94,1081.0,1.207
6443.0,4.146,1.457,0,0.933754669,4.048,89.3,1.48,8881.31,2475.0,0.728
5790.0,4.528,0.9,0,1.71030803,2.718,216.0,1.32,1039.18,1449.0,0.282
3812.0,4.767,0.476,0,79.9201319,4.482,1326.8,1.81,0.53,217.0,0.623
5662.0,4.577,0.789,0,199.3113,6.43,383.6,1.64,1.42,278.0,0.689
6082.0,4.342,1.147,0,157.82131,12.42,192.3,1.59,4.75,377.0,0.1495
6063.0,4.476,1.012,0,2.28612573,12.408,301.6,22.63,993.96,1433.0,1.188
5678.0,4.409,0.921,0,199.66876,8.996,251.9,1.45,2.06,305.0,0.046
6150.0,4.41,1.004,0,1.33254971,4.69,158.3,1.36,2377.19,1782.0,0.741
5888.0,4.394,1.008,0,0.469334634,0.8864,340.4,2.4,8264.27,2432.0,0.95
5743.0,4.553,0.853,0,0.849277809,3.137,690.8,20.11,2366.84,1781.0,1.187
6148.0,4.132,1.488,0,71.4523167,6.276,216.9,2.19,23.44,561.0,0.017
6221.0,4.333,1.18,0,1.752564549,3.503,116.6,1.38,2174.09,1741.0,0.741
4665.0,4.584,0.704,0,0.566816802,1.981,94.0,0.68,1483.43,1585.0,0.414
4408.0,4.713,0.529,0,1.752553762,3.877,414.7,1.06,178.74,933.0,0.346
5266.0,4.536,0.749,0,2.065351521,2.661,173.2,1.03,485.51,1196.0,0.63
6526.0,4.217,1.426,0,2.253551793,3.66,119.6,1.7,2547.01,1812.0,0.761
5265.0,4.4,1.002,0,1.06378861,1.072,251.5,1.61,1761.19,1650.0,0.466
5431.0,4.563,0.843,0,1.854493861,4.2367,1287.3,29.39,657.94,1291.0,1.279
5815.0,4.52,0.87,0,1.020713389,0.873,102.3,0.9,2079.36,1724.0,0.425
5003.0,4.572,0.707,0,2.1990638,3.197,344.8,1.33,330.97,1087.0,0.489
5067.0,2.877,8.121,0,132.1331011,26.715,7956.2,75.08,101.41,809.0,0.606
4972.0,3.449,4.034,0,1.120646438,1.7664,322.5,89.35,14127.22,2783.0,1.182
5834.0,4.472,1.023,0,1.710279417,2.252,228.8,1.57,1272.5,1524.0,0.473
5254.0,3.506,3.761,0,65.238281,5.756,197.2,5.18,68.49,734.0,0.1471
5403.0,4.54,0.888,0,0.56679641,2.324,26.7,0.46,3349.38,1940.0,0.322
5693.0,4.57,0.816,0,9.88736642,4.23,68.0,0.68,82.32,768.0,0.383
6864.0,3.783,2.632,0,42.3520039,7.773,512.6,6.3,182.91,938.0,0.659
4258.0,4.635,0.622,0,0.789160884,0.9268,215.1,0.91,564.46,1244.0,0.376
5780.0,4.438,1.0,0,2.399081606,4.384,6071.6,40.6,810.78,1360.0,1.276
5751.0,4.389,1.035,0,5.14072621,27.24,145.6,19.28,317.19,1076.0,1.159
5629.0,4.553,0.87,0,0.566798545,5.224,36.9,0.53,3787.58,2004.0,0.331
5305.0,4.088,1.449,0,1.44445234,0.9753,200.7,2.03,2479.44,1800.0,0.162
5950.0,4.395,1.114,0,3.55653637,8.7,202.5,1.7,619.57,1272.0,0.712
6377.0,4.398,1.158,0,9.60853601,3.672,584.4,31.99,221.77,984.0,1.229
6985.0,3.936,2.187,0,0.933747751,3.9236,76.6,2.07,22250.69,3112.0,0.741
5999.0,4.417,0.996,0,3.17463577,10.988,405.9,9.32,667.65,1296.0,1.059
3705.0,0.798,89.806,0,0.902222843,2.0516,29.7,48.23,2710661.9,10340.0,0.508
5461.0,3.566,3.301,0,22.4685309,3.034,242.3,20.05,276.85,1040.0,1.032
5636.0,4.462,0.913,0,10.16104834,3.0448,908.9,2.72,96.98,800.0,0.031
5334.0,4.492,0.81,0,2.743978797,6.442,39994.0,38.11,392.49,1136.0,1.138
6468.0,4.107,1.602,0,1.332561398,4.103,150.6,2.16,6330.12,2276.0,0.783
6072.0,4.51,0.923,0,12.89623554,2.625,426.6,2.55,89.02,783.0,0.973
6039.0,4.493,0.951,0,364.14397,15.37,513.5,2.2,1.06,259.0,0.475
5627.0,3.633,3.05,0,21.78769087,4.498,507.7,71.95,278.24,1042.0,1.192
4963.0,4.585,0.69,0,5.90741476,1.016,5569.0,5.1,82.73,769.0,0.177
5944.0,4.393,0.991,0,2.368173896,2.346,10143.0,10.92,983.51,1428.0,0.763
3841.0,4.756,0.509,0,5.73865933,4.051,688.6,1.84,19.33,535.0,0.966
6142.0,4.456,1.046,0,91.05641908,6.7282,57608.0,53.1,8.13,431.0,1.112
6461.0,3.846,2.225,0,2.52443998,2.369,45.8,1.53,4998.98,2145.0,0.232
3698.0,4.81,0.444,0,4.49686066,1.7306,1932.5,1.93,19.34,535.0,0.018
5749.0,4.457,0.988,0,0.5374094,1.2039,94.2,0.96,5646.82,2208.0,0.17
4852.0,4.519,0.804,0,24.7543849,3.39,593.3,2.1,13.7,491.0,0.709
6045.0,4.494,0.955,0,0.475068516,0.8552,110.1,1.03,7444.39,2372.0,0.412
7592.0,4.159,1.714,0,1.79683793,7.911,223.3,3.37,7783.32,2397.0,0.979
5478.0,4.351,1.017,0,12.425484,28.0218,117.2,1.55,84.37,773.0,0.98
6014.0,4.436,1.021,0,17.7838298,3.997,247.1,1.6,66.87,729.0,0.115
5340.0,4.046,1.504,0,1.204529346,1.62,86.9,1.4,3561.16,1968.0,0.383
5272.0,4.659,0.662,0,2.15839583,8.09,352.2,14.28,350.53,1103.0,1.178
5519.0,4.431,0.921,0,1.570592397,0.623,214.4,1.37,1135.98,1480.0,0.031
5988.0,4.541,0.836,0,371.1495,15.855,597.3,2.07,0.85,245.0,0.228
5754.0,4.514,0.943,0,3.374684854,4.48335,80917.0,49.25,432.73,1163.0,1.04
5912.0,4.566,0.82,0,2.61841046,3.304,180.2,1.12,567.24,1245.0,0.369
6075.0,4.486,0.969,0,4.593594819,2.6391,1455.2,8.85,378.37,1125.0,1.022
6273.0,4.364,1.139,0,125.0426,8.99,104.3,1.2,7.06,416.0,0.5215
6137.0,4.487,0.963,0,6.17039154,2.116,502.9,2.17,264.63,1029.0,0.1755
5220.0,4.622,0.642,0,0.364860478,1.4736,112.6,0.68,3703.08,1993.0,0.267
6102.0,4.447,1.016,0,6.422943288,1.0815,261.4,1.66,269.8,1034.0,0.198
6596.0,4.135,1.721,0,6.90522317,3.533,420.3,4.54,768.55,1343.0,0.962
6640.0,3.884,2.099,0,1.5259105,3.114,83.9,2.63,9917.8,2545.0,0.986
4702.0,4.602,0.67,0,4.27121961,2.9283,966.7,2.17,97.84,802.0,0.636
6102.0,4.457,1.026,0,1.306984786,1.194,302.1,18.33,2230.29,1754.0,1.144
5267.0,3.655,2.935,0,0.769358923,1.5364,44.8,1.93,17335.4,2928.0,0.111
5452.0,4.572,0.815,0,0.755109106,2.967,106.0,0.85,2130.82,1733.0,0.47
5128.0,4.6,0.668,0,25.3239215,70.405,1379.7,19.02,12.94,484.0,1.218
5495.0,4.442,0.961,0,4.61225043,2.695,29.1,0.51,268.27,1032.0,0.012
5689.0,4.065,1.542,0,7.99022379,3.273,165.9,1.97,361.73,1113.0,0.107
5910.0,4.505,0.94,0,4.1749166,4.828,40.7,0.61,366.59,1116.0,0.4759
5341.0,4.496,0.808,0,0.56678694,1.959,61.2,0.63,3194.49,1920.0,0.213
5767.0,4.559,0.837,0,0.73094701,4.223,227.7,15.83,2886.66,1870.0,1.158
5780.0,4.438,1.0,0,0.686994057,3.5252,2797.1,35.3,4267.13,2063.0,1.261
6557.0,4.251,1.406,0,1.324247867,1.4759,83.3,1.3,4951.46,2140.0,0.295
5354.0,3.754,2.18,0,0.780632043,1.4109,736.5,79.67,12837.08,2714.0,1.306
5514.0,4.569,0.826,0,0.730947169,4.396,248.0,14.43,2349.48,1777.0,1.143
5193.0,4.503,0.805,0,41.16676097,2.2133,5386.3,17.82,9.35,446.0,1.093
5591.0,3.227,5.618,0,1.083736642,1.57912,8930.8,237.84,41465.78,3641.0,1.265
5148.0,3.624,2.314,0,2.45570369,3.1,273.8,55.95,3017.14,1891.0,1.205
7089.0,3.842,2.584,0,0.64234875,1.3699,103.7,2.78,49846.45,3813.0,0.627
5332.0,4.471,0.86,0,5.204286663,6.2598,35221.0,16.0,180.12,934.0,0.272
5089.0,4.58,0.693,0,6.352090869,3.88771,75142.0,18.9,83.66,772.0,0.223
6382.0,4.432,1.059,0,1.877350712,1.7478,185.6,1.46,1755.2,1650.0,0.297
5900.0,4.509,0.951,0,2.11552348,6.712,359.2,21.43,900.64,1398.0,1.187
5557.0,3.792,2.372,0,2.84573962,7.28,211.7,3.63,2645.94,1829.0,0.656
5912.0,4.501,0.87,0,7.01476115,3.945,122.1,1.02,175.85,928.0,0.687
5237.0,4.481,0.837,0,0.941603153,1.1886,462.1,2.29,1575.78,1608.0,0.93
6147.0,4.449,0.954,0,1.13357304,2.849,33.1,0.59,2688.01,1836.0,0.739
5670.0,4.452,0.843,0,0.643468999,1.1108,108.0,0.88,3772.66,2001.0,0.266
5895.0,4.489,0.991,0,112.645961,7.037,1957.9,35.36,4.76,377.0,1.277
3945.0,4.721,0.519,0,0.526887517,0.8971,119.9,0.58,550.37,1238.0,0.292
6785.0,3.83,2.124,0,4.14244748,2.203,69.9,1.82,3128.33,1907.0,0.386
5769.0,4.57,0.812,0,0.777663575,1.1741,134.3,0.95,2553.18,1816.0,0.204
5132.0,3.675,2.648,0,0.552834211,1.2887,145.7,18.09,21895.36,3107.0,1.045
7131.0,4.084,1.83,0,0.758354475,4.56811,581780.0,149.44,22401.95,3123.0,0.279
5596.0,4.105,1.466,0,76.5369531,5.574,652.2,3.73,15.15,503.0,0.327
5854.0,4.014,1.742,0,3.43525124,4.509,152.2,25.43,1468.73,1579.0,1.121
6552.0,3.594,3.44,0,0.962828092,4.411,63.0,40.82,37544.87,3553.0,1.101
6450.0,4.297,1.273,0,3.11141514,3.074,28.4,0.7,1296.58,1530.0,0.46
5075.0,4.598,0.67,0,1.878156188,2.058,787.5,2.51,400.37,1141.0,0.959
5150.0,4.628,0.71,0,7.81153999,5.984,912.8,23.56,62.96,718.0,1.271
5811.0,4.328,0.998,0,0.993488979,1.9694,24327.0,17.9,3172.24,1914.0,0.83
6319.0,4.373,1.083,0,1.334104585,3.14624,61691.0,44.9,2954.64,1880.0,0.986
5917.0,4.475,1.0,0,2.115498574,6.738,444.2,25.84,995.26,1432.0,1.215
6134.0,4.142,1.496,0,3.40076682,4.7,21.1,0.69,1328.5,1540.0,0.256
6418.0,3.658,3.049,0,6.49676881,2.527,135.0,3.74,2273.36,1761.0,0.643
4620.0,4.564,0.736,0,2.057499811,2.569,325.6,1.27,273.84,1037.0,0.004
6246.0,4.433,1.092,0,10.5856758,4.911,178.7,1.49,163.41,912.0,0.474
6106.0,4.496,0.923,0,2.69633621,5.238,238.6,15.78,749.66,1334.0,1.141
4257.0,4.691,0.586,0,11.2580745,23.516,713.3,2.14,14.44,497.0,0.955
6108.0,4.471,0.997,0,0.566795586,4.124,39.4,0.66,6597.1,2296.0,0.686
4878.0,4.5,0.843,0,1.099291188,1.765,282.6,1.37,947.02,1414.0,0.077
4904.0,4.527,0.786,0,0.47462889,1.0194,331.3,1.43,2691.55,1840.0,0.377
6208.0,4.454,1.024,0,103.4269873,5.03,950.1,3.16,7.08,416.0,0.013
5465.0,4.598,0.766,0,0.352515897,1.0525,168.2,1.0,5534.14,2194.0,0.26
5180.0,4.547,0.782,0,0.299697755,0.8473,346.9,2.03,6005.79,2246.0,0.964
5653.0,3.846,2.183,0,0.339069751,1.1516,53.2,2.09,41863.05,3653.0,0.958
5481.0,4.629,0.708,0,0.56681727,1.779,35.9,0.42,2676.11,1832.0,0.042
4938.0,4.569,0.718,0,1.081935491,5.136,202.9,0.99,819.14,1364.0,0.0
5278.0,4.576,0.815,0,0.524175803,0.7648,236.8,1.27,3049.23,1891.0,0.318
5806.0,4.507,0.893,0,1.89129881,5.294,82.0,0.86,944.68,1414.0,0.699
5661.0,4.415,1.008,0,4.94330596,2.9334,126.2,1.41,296.74,1058.0,0.928
5431.0,4.496,0.879,0,178.139072,9.654,678.8,2.25,1.7,291.0,0.042
5395.0,4.536,0.891,0,0.619023176,1.496,77.9,0.79,2985.06,1885.0,0.387
4315.0,4.627,0.668,0,120.00336404,3.3803,39596.0,15.08,0.78,240.0,0.78
5385.0,4.532,0.75,0,4.067371428,5.8962,63447.0,68.81,215.71,978.0,1.51
4955.0,4.592,0.735,0,1.540395781,1.6305,173.4,0.94,510.22,1211.0,0.062
5780.0,4.438,1.0,0,32.9045733,4.402,662.3,28.34,24.63,568.0,1.232
5541.0,4.587,0.777,0,2.46353343,2.954,830.0,21.49,445.83,1171.0,1.222
5451.0,4.663,0.6,0,22.91339043,3.94,5407.0,24.11,15.94,510.0,1.281
5150.0,4.59,0.784,0,1.541350116,3.29,378.0,1.5,619.14,1273.0,0.272
6292.0,4.32,1.122,0,1.205412526,1.537,109.2,12.6,3681.8,1988.0,1.092
6147.0,4.435,1.096,0,1.710316235,3.614,409.4,23.38,1740.08,1647.0,1.174
7121.0,4.031,1.972,0,23.9210408,5.174,158.3,3.01,255.65,1020.0,0.936
5311.0,4.588,0.788,0,9.03326435,2.857,610.7,1.96,66.89,729.0,0.455
5385.0,4.532,0.75,0,356.535835,5.467,3113.0,28.27,0.55,220.0,1.281
5496.0,4.618,0.725,0,3.490785878,1.4513,336.8,1.32,245.65,1010.0,0.116
6831.0,3.959,2.247,0,1.92149487,1.891,1006.0,79.14,7634.18,2382.0,1.29
5845.0,4.541,0.874,0,1.093665854,1.4399,218.4,1.29,1880.33,1681.0,0.174
5083.0,4.512,0.844,0,141.608555,7.685,1263.1,2.98,1.68,290.0,0.399
6032.0,4.508,0.929,0,3.6092231,2.8,52.4,0.68,477.0,1192.0,0.364
6632.0,3.86,2.193,0,12.4247333,16.828,40.5,1.47,642.95,1284.0,0.656
6198.0,4.464,1.005,0,11.4927112,7.764,291.5,25.01,127.97,858.0,1.212
5771.0,4.4,0.936,0,70.7511986,6.198,858.1,27.74,8.97,441.0,1.24
5738.0,4.426,0.981,0,116.583183,5.8,819.0,2.91,4.47,371.0,0.586
5497.0,4.243,1.241,0,175.13892,10.767,634.5,3.06,3.39,346.0,0.07
7757.0,3.837,2.783,0,1.302061421,1.8238,1046.1,92.86,29636.26,3345.0,1.273
5793.0,4.561,0.832,0,55.25178622,6.094,39874.0,27.32,9.15,444.0,0.978
6124.0,4.455,1.028,0,5.548250634,6.06772,42873.0,21.49,331.99,1088.0,0.296
6496.0,4.272,1.33,0,4.442520831,2.4779,531.5,3.98,889.36,1392.0,0.966
8867.0,3.988,2.245,0,1.339670241,1.895,28.6,1.27,33385.02,3448.0,0.602
5552.0,4.62,0.719,0,2.685223546,4.0632,5494.6,28.98,360.92,1111.0,1.28
6198.0,4.464,1.005,0,1.99042642,3.083,133.8,1.17,1327.48,1539.0,0.067
6157.0,4.418,1.016,0,67.230028,25.01,379.1,2.44,12.79,482.0,0.938
6257.0,4.454,1.022,0,0.805259637,0.9779,341.8,1.93,4732.34,2115.0,0.332
5061.0,4.488,0.841,0,75.3787816,5.268,387.7,1.6,3.97,360.0,0.046
5238.0,3.84,1.883,0,2.464160779,2.427,116.7,36.93,2018.62,1709.0,1.169
3725.0,4.787,0.46,0,0.566781152,3.995,133.4,0.54,337.1,1090.0,0.427
5083.0,4.512,0.844,0,13.0267964,0.785,356.6,2.08,40.51,643.0,0.93
5457.0,4.508,0.779,0,4.93129874,1.8626,676.1,21.42,187.36,944.0,1.224
3915.0,1.173,58.325,0,5.59187448,1.6782,236.4,104.18,124810.93,4793.0,0.82
6296.0,4.247,1.249,0,1.88665445,1.343,2098.0,43.81,2453.86,1794.0,1.269
4946.0,2.819,5.855,0,14.53682228,3.195,1032.3,73.15,1534.06,1596.0,1.068
6174.0,4.499,0.939,0,172.820248,7.343,549.3,2.22,3.08,338.0,0.249
6701.0,3.882,2.237,0,1.72853003,3.819,99.1,2.43,9100.75,2492.0,0.776
6208.0,3.973,1.975,0,2.19068738,4.41,66.3,1.68,3913.33,2017.0,0.594
6194.0,4.415,1.129,0,372.16478,11.288,2074.0,5.68,1.44,279.0,0.7967
9464.0,4.116,2.184,0,0.947730124,1.1171,152.5,2.82,55681.21,3914.0,0.473
5814.0,4.269,1.248,0,234.240739,12.925,464.1,3.41,2.77,329.0,0.944
5327.0,4.456,0.896,0,341.01495,5.12,386.0,1.72,0.71,234.0,0.087
6726.0,4.335,1.31,0,6.14631207,3.803,891.1,4.79,594.72,1260.0,0.937
6167.0,4.428,1.107,0,27.36432337,3.545,2282.5,39.49,44.5,659.0,1.273
4316.0,4.709,0.54,0,10.26231992,3.568,813.9,1.98,15.89,509.0,0.945
6033.0,4.46,1.046,0,1.519529227,5.1675,8372.5,11.12,1766.31,1653.0,0.866
4481.0,4.763,0.485,0,6.487525901,2.4536,20209.0,21.23,29.11,593.0,1.199
6039.0,4.478,1.005,0,0.56676437,2.326,76.5,0.92,6222.58,2267.0,0.594
6147.0,4.463,1.003,0,2.35197616,5.304,268.0,21.19,1025.78,1444.0,1.177
5506.0,4.596,0.688,0,0.861643331,2.4318,232.5,1.88,1599.85,1613.0,0.994
5437.0,4.547,0.739,0,12.1097626,10.174,113.9,1.09,50.68,681.0,0.981
5227.0,4.668,0.643,0,63.909601,11.85,143.0,0.76,3.57,351.0,0.0578
6329.0,4.44,1.045,0,19.7352868,5.097,319.4,49.24,72.08,743.0,1.417
6063.0,4.451,1.004,0,0.566799125,3.072,30.7,0.56,6590.95,2299.0,0.232
6178.0,4.269,1.267,0,20.1890396,6.251,112.1,1.39,93.89,794.0,0.541
6274.0,4.434,1.062,0,1.061935973,3.3177,337.9,24.17,3479.87,1961.0,1.19
5088.0,4.559,0.727,0,1.485898163,2.446,224.6,14.96,620.65,1272.0,1.173
6167.0,4.333,1.221,0,38.5763483,19.861,282.1,2.05,34.77,619.0,0.015
5974.0,3.639,2.978,0,1.845610523,2.337,374.1,77.83,9283.04,2502.0,1.22
6072.0,4.51,0.923,0,7.3812344,2.802,104.5,1.0,187.24,944.0,0.687
5064.0,4.474,0.864,0,133.303247,7.342,1017.5,2.67,1.94,301.0,0.063
4641.0,4.557,0.747,0,125.4132302,2.3241,1345.0,3.14,1.18,266.0,0.822
6070.0,3.983,1.628,0,21.5702917,40.4,148.7,29.53,146.81,888.0,1.155
5761.0,4.331,1.046,0,0.868723418,1.4617,197.1,1.87,3776.5,1998.0,0.947
5949.0,4.272,1.292,0,25.30893566,5.7704,153.7,1.77,60.2,710.0,0.799
8468.0,4.114,1.91,0,1.412526202,5.49,150.3,36.77,19160.84,3001.0,1.166
5640.0,4.52,0.863,0,2.759573341,6.999,382.0,6.42,487.37,1198.0,1.04
6171.0,4.495,0.91,0,3.79188234,2.15,417.0,1.95,492.81,1201.0,0.615
5830.0,4.479,0.859,0,14.38724729,1.9078,1914.1,29.24,65.41,725.0,1.262
4338.0,4.643,0.609,0,58.4302648,7.18,1849.5,3.45,1.91,300.0,0.948
5544.0,4.438,0.957,0,0.566717263,2.6079,18.5,0.43,4581.82,2096.0,0.606
6739.0,3.712,2.702,0,13.37935853,8.809,353.5,6.65,896.56,1395.0,0.974
5973.0,4.506,0.935,0,13.26255423,4.65,916.4,3.55,81.56,766.0,0.943
6098.0,4.562,0.838,0,20.5696575,4.263,401.5,28.96,42.09,650.0,1.298
6211.0,4.437,1.058,0,4.52342256,2.531,219.0,1.7,482.25,1195.0,0.757
5648.0,4.489,0.912,0,22.32423657,3.669,1299.3,4.56,32.87,611.0,0.965
5160.0,3.424,2.897,0,0.723947772,2.125,242.7,52.16,24641.6,3192.0,1.148
6325.0,4.274,1.349,0,308.544422,18.503,586.8,3.28,2.81,330.0,0.022
5780.0,4.438,1.0,0,0.905679492,2.1164,2299.0,35.74,2950.42,1882.0,1.272
5780.0,4.438,1.0,0,22.735911,42.435,2311.0,5.07,40.32,643.0,0.665
6370.0,4.41,1.106,0,0.909310626,3.4411,12127.0,48.79,4889.6,2130.0,1.264
5026.0,4.557,0.729,0,0.648774274,2.643,231.0,1.08,1795.83,1659.0,0.078
6116.0,4.579,0.782,0,17.47702,54.52,138.3,0.93,49.24,676.0,0.0012
5245.0,4.594,0.674,0,0.696125302,2.0054,14966.0,28.44,1739.43,1645.0,1.219
5328.0,4.499,0.857,0,302.38867822,3.1229,41320.0,40.73,0.76,238.0,1.134
5716.0,4.348,1.155,0,305.0762469,6.255,4042.8,7.82,1.53,284.0,0.695
5772.0,4.452,0.867,0,5.24372504,17.136,234.4,20.41,253.25,1017.0,1.201
5623.0,3.925,1.841,0,18.795269797,9.9816,28241.0,30.77,154.05,899.0,0.201
5432.0,3.55,3.581,0,42.2625935,4.465,692.2,12.62,126.27,855.0,0.962
5759.0,4.495,0.892,0,3.549386251,2.4342,50664.0,24.15,402.76,1142.0,0.818
6127.0,4.055,1.637,0,29.92208104,2.7716,345.3,3.09,88.52,782.0,0.38
6194.0,3.971,1.718,0,0.566812588,3.596,17.1,0.71,21653.56,3089.0,0.079
